exchange,market_type,symbol,timeframe,open_time_ms,close_time_ms,open,high,low,close
binance,usdm_futures,RIVERUSDT,15m,1779102000000,1779102899999,7.79200000,7.80674053,7.67173767,7.78000000
binance,usdm_futures,RIVERUSDT,15m,1779102900000,1779103799999,7.78000000,7.78636780,7.67600000,7.73844479
binance,usdm_futures,RIVERUSDT,15m,1779103800000,1779104699999,7.73922097,7.90800000,7.71576190,7.88005816
binance,usdm_futures,RIVERUSDT,15m,1779104700000,1779105599999,7.88096292,7.89339989,7.81337789,7.86106127
binance,usdm_futures,RIVERUSDT,15m,1779105600000,1779106499999,7.86231626,7.93900000,7.81427379,7.91353953
binance,usdm_futures,RIVERUSDT,15m,1779106500000,1779107399999,7.91378953,7.94720179,7.89252420,7.91100000
binance,usdm_futures,RIVERUSDT,15m,1779107400000,1779108299999,7.91300000,8.00382230,7.84882358,7.98118764
binance,usdm_futures,RIVERUSDT,15m,1779108300000,1779109199999,7.98032514,8.01487313,7.84700000,7.88000000
binance,usdm_futures,RIVERUSDT,15m,1779109200000,1779110099999,7.88700000,7.99700000,7.88700000,7.98099538
binance,usdm_futures,RIVERUSDT,15m,1779110100000,1779110999999,7.98099538,8.00211382,7.90204802,7.99875557
binance,usdm_futures,RIVERUSDT,15m,1779111000000,1779111899999,8.00339306,8.02871229,7.75920001,7.87211153
binance,usdm_futures,RIVERUSDT,15m,1779111900000,1779112799999,7.86943164,7.95200000,7.71325197,7.74124741
binance,usdm_futures,RIVERUSDT,15m,1779112800000,1779113699999,7.74462952,7.81837696,7.64372586,7.70300000
binance,usdm_futures,RIVERUSDT,15m,1779113700000,1779114599999,7.70400000,7.71281939,7.61243299,7.68800000
binance,usdm_futures,RIVERUSDT,15m,1779114600000,1779115499999,7.68800000,7.69598023,7.62400000,7.63900000
binance,usdm_futures,RIVERUSDT,15m,1779115500000,1779116399999,7.64400000,7.68131298,7.58400000,7.67800000
binance,usdm_futures,RIVERUSDT,15m,1779116400000,1779117299999,7.67900000,7.68700000,7.58300000,7.61499957
binance,usdm_futures,RIVERUSDT,15m,1779117300000,1779118199999,7.61467879,7.63565986,7.53338281,7.62341853
binance,usdm_futures,RIVERUSDT,15m,1779118200000,1779119099999,7.62192766,7.64742721,7.54453784,7.56398077
binance,usdm_futures,RIVERUSDT,15m,1779119100000,1779119999999,7.56440577,7.60247613,7.53206699,7.53632463
binance,usdm_futures,RIVERUSDT,15m,1779120000000,1779120899999,7.53632463,7.55928952,7.49618910,7.53600000
binance,usdm_futures,RIVERUSDT,15m,1779120900000,1779121799999,7.53500000,7.58661656,7.49729770,7.53800000
binance,usdm_futures,RIVERUSDT,15m,1779121800000,1779122699999,7.53800000,7.58009182,7.51207619,7.52080781
binance,usdm_futures,RIVERUSDT,15m,1779122700000,1779123599999,7.51849499,7.62200000,7.51078258,7.61200000
binance,usdm_futures,RIVERUSDT,15m,1779123600000,1779124499999,7.61200000,7.67300000,7.60700000,7.64071744
binance,usdm_futures,RIVERUSDT,15m,1779124500000,1779125399999,7.63995739,7.67905643,7.60864491,7.63912735
binance,usdm_futures,RIVERUSDT,15m,1779125400000,1779126299999,7.63700000,7.70004771,7.63600000,7.64300000
binance,usdm_futures,RIVERUSDT,15m,1779126300000,1779127199999,7.64300000,7.69100000,7.57600000,7.59400000
binance,usdm_futures,RIVERUSDT,15m,1779127200000,1779128099999,7.59400000,7.60000000,7.51000000,7.52800000
binance,usdm_futures,RIVERUSDT,15m,1779128100000,1779128999999,7.52800000,7.57604068,7.49995461,7.57604068
binance,usdm_futures,RIVERUSDT,15m,1779129000000,1779129899999,7.57500000,7.58467711,7.54069864,7.58200000
binance,usdm_futures,RIVERUSDT,15m,1779129900000,1779130799999,7.58200000,7.59008897,7.49669178,7.52200000
binance,usdm_futures,RIVERUSDT,15m,1779130800000,1779131699999,7.52200000,7.58945528,7.46978920,7.50700000
binance,usdm_futures,RIVERUSDT,15m,1779131700000,1779132599999,7.50761839,7.52854949,7.43633872,7.46200000
