exchange,symbol,market_type,timestamp_ms,received_at_ms,source,metadata,timeframe,open_time_ms,close_time_ms,open,high,low,close,volume,quote_volume,trades_count,is_closed
binance,BTCUSDT,usdm_futures,1779191279999,1779191279999,history_downloader,{},1m,1779191220000,1779191279999,76654.4,76665.7,76654.3,76665.7,43.179,3310167.2105,853,True
binance,BTCUSDT,usdm_futures,1779191339999,1779191339999,history_downloader,{},1m,1779191280000,1779191339999,76665.7,76713.9,76665.6,76709.3,73.114,5607197.9213,1573,True
binance,BTCUSDT,usdm_futures,1779191399999,1779191399999,history_downloader,{},1m,1779191340000,1779191399999,76709.3,76721.0,76695.4,76701.9,67.961,5213287.1357,1559,True
binance,BTCUSDT,usdm_futures,1779191459999,1779191459999,history_downloader,{},1m,1779191400000,1779191459999,76701.8,76701.9,76679.8,76686.2,40.908,3137150.3591,1406,True
binance,BTCUSDT,usdm_futures,1779191519999,1779191519999,history_downloader,{},1m,1779191460000,1779191519999,76686.2,76690.2,76678.6,76690.2,25.136,1927616.8536,807,True
binance,BTCUSDT,usdm_futures,1779191579999,1779191579999,history_downloader,{},1m,1779191520000,1779191579999,76690.1,76724.0,76690.1,76724.0,22.206,1703287.3191,935,True
binance,BTCUSDT,usdm_futures,1779191639999,1779191639999,history_downloader,{},1m,1779191580000,1779191639999,76723.9,76728.2,76707.2,76712.1,35.924,2755902.4306,1154,True
binance,BTCUSDT,usdm_futures,1779191699999,1779191699999,history_downloader,{},1m,1779191640000,1779191699999,76712.1,76712.1,76693.2,76697.3,18.942,1452877.9463,661,True
binance,BTCUSDT,usdm_futures,1779191759999,1779191759999,history_downloader,{},1m,1779191700000,1779191759999,76697.3,76697.3,76666.7,76686.1,41.856,3209372.387,1345,True
binance,BTCUSDT,usdm_futures,1779191819999,1779191819999,history_downloader,{},1m,1779191760000,1779191819999,76686.0,76707.0,76686.0,76701.6,18.518,1420323.8141,889,True
binance,BTCUSDT,usdm_futures,1779191879999,1779191879999,history_downloader,{},1m,1779191820000,1779191879999,76701.7,76707.7,76696.7,76707.6,21.953,1683809.9361,616,True
binance,BTCUSDT,usdm_futures,1779191939999,1779191939999,history_downloader,{},1m,1779191880000,1779191939999,76707.6,76709.9,76698.0,76698.0,20.759,1592283.4932,558,True
binance,BTCUSDT,usdm_futures,1779191999999,1779191999999,history_downloader,{},1m,1779191940000,1779191999999,76698.0,76702.0,76677.0,76677.1,60.469,4637363.9343,1473,True
binance,BTCUSDT,usdm_futures,1779192059999,1779192059999,history_downloader,{},1m,1779192000000,1779192059999,76677.0,76685.3,76639.3,76639.3,62.16,4765578.7764,1986,True
binance,BTCUSDT,usdm_futures,1779192119999,1779192119999,history_downloader,{},1m,1779192060000,1779192119999,76639.3,76670.2,76609.5,76670.1,109.047,8357052.6148,2706,True
binance,BTCUSDT,usdm_futures,1779192179999,1779192179999,history_downloader,{},1m,1779192120000,1779192179999,76670.1,76720.0,76663.3,76719.3,42.039,3223931.776,2016,True
binance,BTCUSDT,usdm_futures,1779192239999,1779192239999,history_downloader,{},1m,1779192180000,1779192239999,76719.3,76745.3,76702.3,76702.3,71.226,5464791.2547,2805,True
binance,BTCUSDT,usdm_futures,1779192299999,1779192299999,history_downloader,{},1m,1779192240000,1779192299999,76702.4,76702.4,76686.2,76701.4,28.741,2204321.2661,956,True
binance,BTCUSDT,usdm_futures,1779192359999,1779192359999,history_downloader,{},1m,1779192300000,1779192359999,76701.3,76717.5,76682.9,76691.2,41.796,3205900.7819,1568,True
binance,BTCUSDT,usdm_futures,1779192419999,1779192419999,history_downloader,{},1m,1779192360000,1779192419999,76691.2,76717.2,76690.9,76696.3,45.729,3507665.9463,1712,True
binance,BTCUSDT,usdm_futures,1779192479999,1779192479999,history_downloader,{},1m,1779192420000,1779192479999,76696.4,76735.0,76696.3,76735.0,32.642,2504026.7096,980,True
binance,BTCUSDT,usdm_futures,1779192539999,1779192539999,history_downloader,{},1m,1779192480000,1779192539999,76735.0,76740.5,76720.1,76740.4,25.238,1936515.0299,979,True
binance,BTCUSDT,usdm_futures,1779192599999,1779192599999,history_downloader,{},1m,1779192540000,1779192599999,76740.5,76740.5,76715.2,76734.1,44.088,3382560.0905,1216,True
binance,BTCUSDT,usdm_futures,1779192659999,1779192659999,history_downloader,{},1m,1779192600000,1779192659999,76734.1,76764.2,76723.6,76731.9,65.071,4993527.0842,2092,True
binance,BTCUSDT,usdm_futures,1779192719999,1779192719999,history_downloader,{},1m,1779192660000,1779192719999,76732.0,76753.0,76732.0,76753.0,17.591,1349906.69,727,True
binance,BTCUSDT,usdm_futures,1779192779999,1779192779999,history_downloader,{},1m,1779192720000,1779192779999,76752.9,76758.5,76748.2,76752.8,28.63,2197436.5499,842,True
binance,BTCUSDT,usdm_futures,1779192839999,1779192839999,history_downloader,{},1m,1779192780000,1779192839999,76752.7,76756.6,76743.0,76743.0,46.263,3550504.4345,756,True
binance,BTCUSDT,usdm_futures,1779192899999,1779192899999,history_downloader,{},1m,1779192840000,1779192899999,76743.1,76753.5,76735.0,76753.4,43.531,3340762.5064,821,True
binance,BTCUSDT,usdm_futures,1779192959999,1779192959999,history_downloader,{},1m,1779192900000,1779192959999,76753.5,76795.5,76753.4,76791.6,89.041,6836386.1937,1766,True
binance,BTCUSDT,usdm_futures,1779193019999,1779193019999,history_downloader,{},1m,1779192960000,1779193019999,76791.5,76791.6,76760.1,76760.2,31.439,2413734.1017,911,True
binance,BTCUSDT,usdm_futures,1779193079999,1779193079999,history_downloader,{},1m,1779193020000,1779193079999,76760.1,76769.0,76754.6,76763.2,25.86,1985095.2149,945,True
binance,BTCUSDT,usdm_futures,1779193139999,1779193139999,history_downloader,{},1m,1779193080000,1779193139999,76763.2,76763.2,76726.9,76727.0,27.875,2139322.4832,1137,True
binance,BTCUSDT,usdm_futures,1779193199999,1779193199999,history_downloader,{},1m,1779193140000,1779193199999,76726.9,76758.1,76722.0,76758.1,34.391,2638851.5986,988,True
binance,BTCUSDT,usdm_futures,1779193259999,1779193259999,history_downloader,{},1m,1779193200000,1779193259999,76758.1,76784.8,76758.1,76784.8,21.608,1658931.8414,1098,True
binance,BTCUSDT,usdm_futures,1779193319999,1779193319999,history_downloader,{},1m,1779193260000,1779193319999,76784.9,76789.4,76782.5,76782.5,28.627,2198158.8743,876,True
binance,BTCUSDT,usdm_futures,1779193379999,1779193379999,history_downloader,{},1m,1779193320000,1779193379999,76782.6,76789.3,76769.4,76789.3,21.669,1663642.8839,772,True
binance,BTCUSDT,usdm_futures,1779193439999,1779193439999,history_downloader,{},1m,1779193380000,1779193439999,76789.2,76811.7,76782.6,76782.6,72.102,5537415.226,1477,True
binance,BTCUSDT,usdm_futures,1779193499999,1779193499999,history_downloader,{},1m,1779193440000,1779193499999,76782.6,76810.0,76782.6,76810.0,21.188,1627250.3411,744,True
binance,BTCUSDT,usdm_futures,1779193559999,1779193559999,history_downloader,{},1m,1779193500000,1779193559999,76809.9,76817.1,76789.6,76791.0,31.397,2411409.9754,1170,True
binance,BTCUSDT,usdm_futures,1779193619999,1779193619999,history_downloader,{},1m,1779193560000,1779193619999,76791.0,76800.0,76781.2,76800.0,33.673,2585728.9926,949,True
binance,BTCUSDT,usdm_futures,1779193679999,1779193679999,history_downloader,{},1m,1779193620000,1779193679999,76799.9,76806.7,76794.2,76797.0,18.075,1388151.3209,684,True
binance,BTCUSDT,usdm_futures,1779193739999,1779193739999,history_downloader,{},1m,1779193680000,1779193739999,76796.9,76801.6,76795.0,76799.9,19.761,1517586.8596,482,True
binance,BTCUSDT,usdm_futures,1779193799999,1779193799999,history_downloader,{},1m,1779193740000,1779193799999,76800.0,76820.9,76799.9,76814.3,43.787,3363405.8097,968,True
binance,BTCUSDT,usdm_futures,1779193859999,1779193859999,history_downloader,{},1m,1779193800000,1779193859999,76814.4,76830.0,76813.2,76813.2,53.572,4115680.3504,1543,True
binance,BTCUSDT,usdm_futures,1779193919999,1779193919999,history_downloader,{},1m,1779193860000,1779193919999,76813.2,76829.2,76805.6,76829.2,25.455,1955287.8869,924,True
binance,BTCUSDT,usdm_futures,1779193979999,1779193979999,history_downloader,{},1m,1779193920000,1779193979999,76829.2,76837.0,76829.1,76837.0,13.64,1048026.4842,546,True
binance,BTCUSDT,usdm_futures,1779194039999,1779194039999,history_downloader,{},1m,1779193980000,1779194039999,76837.0,76881.6,76828.7,76844.9,99.952,7681746.6216,3083,True
binance,BTCUSDT,usdm_futures,1779194099999,1779194099999,history_downloader,{},1m,1779194040000,1779194099999,76844.9,76854.0,76844.7,76854.0,20.558,1579830.4278,540,True
binance,BTCUSDT,usdm_futures,1779194159999,1779194159999,history_downloader,{},1m,1779194100000,1779194159999,76853.9,76881.6,76844.7,76848.0,30.645,2355394.3803,1435,True
binance,BTCUSDT,usdm_futures,1779194219999,1779194219999,history_downloader,{},1m,1779194160000,1779194219999,76848.1,76873.0,76848.0,76856.1,34.211,2629364.9361,1099,True
binance,BTCUSDT,usdm_futures,1779194279999,1779194279999,history_downloader,{},1m,1779194220000,1779194279999,76856.0,76869.0,76841.1,76841.1,43.144,3315971.1701,1043,True
binance,BTCUSDT,usdm_futures,1779194339999,1779194339999,history_downloader,{},1m,1779194280000,1779194339999,76841.1,76875.0,76841.1,76875.0,29.165,2241671.9144,880,True
binance,BTCUSDT,usdm_futures,1779194399999,1779194399999,history_downloader,{},1m,1779194340000,1779194399999,76875.0,76881.2,76861.2,76861.2,43.137,3316055.6331,941,True
binance,BTCUSDT,usdm_futures,1779194459999,1779194459999,history_downloader,{},1m,1779194400000,1779194459999,76861.2,76861.3,76857.2,76857.3,14.989,1152045.9359,523,True
binance,BTCUSDT,usdm_futures,1779194519999,1779194519999,history_downloader,{},1m,1779194460000,1779194519999,76857.3,76896.9,76857.2,76896.9,44.394,3413243.3785,1542,True
binance,BTCUSDT,usdm_futures,1779194579999,1779194579999,history_downloader,{},1m,1779194520000,1779194579999,76896.9,76920.0,76872.6,76872.6,48.613,3738443.5915,1814,True
binance,BTCUSDT,usdm_futures,1779194639999,1779194639999,history_downloader,{},1m,1779194580000,1779194639999,76872.6,76900.0,76872.6,76890.0,21.977,1689839.4343,919,True
binance,BTCUSDT,usdm_futures,1779194699999,1779194699999,history_downloader,{},1m,1779194640000,1779194699999,76890.0,76890.0,76868.8,76868.8,20.112,1546138.6109,601,True
binance,BTCUSDT,usdm_futures,1779194759999,1779194759999,history_downloader,{},1m,1779194700000,1779194759999,76868.9,76881.4,76854.9,76855.0,21.454,1649195.1811,1054,True
binance,BTCUSDT,usdm_futures,1779194819999,1779194819999,history_downloader,{},1m,1779194760000,1779194819999,76854.9,76862.2,76849.9,76849.9,33.97,2610682.2851,890,True
binance,BTCUSDT,usdm_futures,1779194879999,1779194879999,history_downloader,{},1m,1779194820000,1779194879999,76850.0,76889.4,76849.9,76889.4,15.374,1181748.3282,930,True
binance,BTCUSDT,usdm_futures,1779194939999,1779194939999,history_downloader,{},1m,1779194880000,1779194939999,76889.3,76915.1,76889.3,76915.0,14.37,1105055.7239,684,True
binance,BTCUSDT,usdm_futures,1779194999999,1779194999999,history_downloader,{},1m,1779194940000,1779194999999,76915.0,76915.1,76890.0,76890.1,20.398,1568653.2641,723,True
binance,BTCUSDT,usdm_futures,1779195059999,1779195059999,history_downloader,{},1m,1779195000000,1779195059999,76890.1,76890.1,76870.3,76876.9,27.137,2086214.6874,793,True
binance,BTCUSDT,usdm_futures,1779195119999,1779195119999,history_downloader,{},1m,1779195060000,1779195119999,76876.9,76877.0,76855.2,76855.2,30.326,2331052.7907,771,True
binance,BTCUSDT,usdm_futures,1779195179999,1779195179999,history_downloader,{},1m,1779195120000,1779195179999,76855.3,76910.0,76855.3,76906.5,179.096,13770286.7677,1572,True
binance,BTCUSDT,usdm_futures,1779195239999,1779195239999,history_downloader,{},1m,1779195180000,1779195239999,76906.5,76920.0,76900.4,76920.0,21.103,1623022.3144,777,True
binance,BTCUSDT,usdm_futures,1779195299999,1779195299999,history_downloader,{},1m,1779195240000,1779195299999,76919.9,76930.0,76910.4,76929.9,24.835,1910283.4611,867,True
binance,BTCUSDT,usdm_futures,1779195359999,1779195359999,history_downloader,{},1m,1779195300000,1779195359999,76929.9,76947.5,76929.9,76930.1,58.775,4522126.0078,1685,True
binance,BTCUSDT,usdm_futures,1779195419999,1779195419999,history_downloader,{},1m,1779195360000,1779195419999,76930.1,76930.1,76917.0,76922.2,27.414,2108760.7251,1006,True
binance,BTCUSDT,usdm_futures,1779195479999,1779195479999,history_downloader,{},1m,1779195420000,1779195479999,76922.2,76923.0,76922.2,76922.9,19.927,1532833.2904,346,True
binance,BTCUSDT,usdm_futures,1779195539999,1779195539999,history_downloader,{},1m,1779195480000,1779195539999,76923.0,76935.3,76922.9,76935.3,15.577,1198269.2838,560,True
binance,BTCUSDT,usdm_futures,1779195599999,1779195599999,history_downloader,{},1m,1779195540000,1779195599999,76935.3,76935.3,76901.2,76901.3,32.554,2503989.3209,999,True
binance,BTCUSDT,usdm_futures,1779195659999,1779195659999,history_downloader,{},1m,1779195600000,1779195659999,76901.2,76915.8,76880.4,76886.4,49.901,3837480.548,1541,True
binance,BTCUSDT,usdm_futures,1779195719999,1779195719999,history_downloader,{},1m,1779195660000,1779195719999,76886.4,76909.7,76886.4,76909.6,35.946,2764188.2943,860,True
binance,BTCUSDT,usdm_futures,1779195779999,1779195779999,history_downloader,{},1m,1779195720000,1779195779999,76909.7,76947.8,76909.6,76940.1,57.702,4439073.7893,1743,True
binance,BTCUSDT,usdm_futures,1779195839999,1779195839999,history_downloader,{},1m,1779195780000,1779195839999,76940.0,76941.6,76932.0,76932.1,29.28,2252686.0691,687,True
binance,BTCUSDT,usdm_futures,1779195899999,1779195899999,history_downloader,{},1m,1779195840000,1779195899999,76932.1,76932.1,76878.9,76879.0,34.127,2624952.5282,1116,True
binance,BTCUSDT,usdm_futures,1779195959999,1779195959999,history_downloader,{},1m,1779195900000,1779195959999,76878.9,76879.0,76782.6,76784.9,162.497,12482756.9712,3927,True
binance,BTCUSDT,usdm_futures,1779196019999,1779196019999,history_downloader,{},1m,1779195960000,1779196019999,76785.0,76797.7,76772.8,76785.4,58.933,4525093.8465,1869,True
binance,BTCUSDT,usdm_futures,1779196079999,1779196079999,history_downloader,{},1m,1779196020000,1779196079999,76785.4,76805.4,76707.0,76760.6,127.338,9772726.9367,4062,True
binance,BTCUSDT,usdm_futures,1779196139999,1779196139999,history_downloader,{},1m,1779196080000,1779196139999,76760.6,76762.1,76711.2,76718.9,115.6,8870460.6508,3236,True
binance,BTCUSDT,usdm_futures,1779196199999,1779196199999,history_downloader,{},1m,1779196140000,1779196199999,76718.9,76815.1,76718.9,76798.4,56.185,4314055.775,2113,True
binance,BTCUSDT,usdm_futures,1779196259999,1779196259999,history_downloader,{},1m,1779196200000,1779196259999,76798.4,76813.1,76779.6,76779.6,60.737,4664239.4061,1707,True
binance,BTCUSDT,usdm_futures,1779196319999,1779196319999,history_downloader,{},1m,1779196260000,1779196319999,76779.6,76789.3,76758.0,76758.0,42.094,3231816.4039,1101,True
binance,BTCUSDT,usdm_futures,1779196379999,1779196379999,history_downloader,{},1m,1779196320000,1779196379999,76758.1,76796.1,76758.0,76796.1,29.841,2290836.476,1139,True
binance,BTCUSDT,usdm_futures,1779196439999,1779196439999,history_downloader,{},1m,1779196380000,1779196439999,76796.1,76848.9,76796.0,76826.1,55.98,4301240.315,1640,True
binance,BTCUSDT,usdm_futures,1779196499999,1779196499999,history_downloader,{},1m,1779196440000,1779196499999,76826.2,76850.0,76793.4,76793.4,34.463,2647694.4987,1445,True
binance,BTCUSDT,usdm_futures,1779196559999,1779196559999,history_downloader,{},1m,1779196500000,1779196559999,76793.5,76813.4,76791.4,76797.6,38.484,2955812.8693,1589,True
binance,BTCUSDT,usdm_futures,1779196619999,1779196619999,history_downloader,{},1m,1779196560000,1779196619999,76797.6,76805.3,76781.9,76796.8,36.745,2821743.5356,1372,True
binance,BTCUSDT,usdm_futures,1779196679999,1779196679999,history_downloader,{},1m,1779196620000,1779196679999,76796.8,76811.3,76787.6,76787.6,18.942,1454797.1001,868,True
binance,BTCUSDT,usdm_futures,1779196739999,1779196739999,history_downloader,{},1m,1779196680000,1779196739999,76787.4,76787.4,76761.1,76768.4,25.28,1940720.2075,1238,True
binance,BTCUSDT,usdm_futures,1779196799999,1779196799999,history_downloader,{},1m,1779196740000,1779196799999,76768.5,76768.5,76717.1,76723.9,41.574,3190409.6313,2292,True
binance,BTCUSDT,usdm_futures,1779196859999,1779196859999,history_downloader,{},1m,1779196800000,1779196859999,76723.9,76748.8,76669.6,76670.8,94.25,7229833.903,3247,True
binance,BTCUSDT,usdm_futures,1779196919999,1779196919999,history_downloader,{},1m,1779196860000,1779196919999,76670.8,76749.3,76635.0,76722.8,169.458,12996036.2522,6334,True
binance,BTCUSDT,usdm_futures,1779196979999,1779196979999,history_downloader,{},1m,1779196920000,1779196979999,76722.8,76745.8,76699.2,76745.7,51.097,3920218.215,2167,True
binance,BTCUSDT,usdm_futures,1779197039999,1779197039999,history_downloader,{},1m,1779196980000,1779197039999,76745.7,76777.6,76737.4,76772.1,52.858,4057069.0444,2374,True
binance,BTCUSDT,usdm_futures,1779197099999,1779197099999,history_downloader,{},1m,1779197040000,1779197099999,76772.2,76814.0,76745.9,76763.8,124.693,9575176.8818,3480,True
binance,BTCUSDT,usdm_futures,1779197159999,1779197159999,history_downloader,{},1m,1779197100000,1779197159999,76763.9,76764.8,76635.0,76654.6,218.285,16736085.9157,5140,True
binance,BTCUSDT,usdm_futures,1779197219999,1779197219999,history_downloader,{},1m,1779197160000,1779197219999,76654.6,76654.6,76574.7,76583.6,248.679,19049399.5859,5725,True
binance,BTCUSDT,usdm_futures,1779197279999,1779197279999,history_downloader,{},1m,1779197220000,1779197279999,76583.6,76587.7,76556.0,76582.8,203.444,15578373.4775,4109,True
binance,BTCUSDT,usdm_futures,1779197339999,1779197339999,history_downloader,{},1m,1779197280000,1779197339999,76583.0,76616.9,76566.1,76595.3,127.424,9760147.9807,3347,True
binance,BTCUSDT,usdm_futures,1779197399999,1779197399999,history_downloader,{},1m,1779197340000,1779197399999,76595.3,76596.4,76568.0,76575.7,65.291,4999948.3185,2258,True
binance,BTCUSDT,usdm_futures,1779197459999,1779197459999,history_downloader,{},1m,1779197400000,1779197459999,76575.8,76641.3,76568.0,76630.0,238.654,18282684.6264,7773,True
binance,BTCUSDT,usdm_futures,1779197519999,1779197519999,history_downloader,{},1m,1779197460000,1779197519999,76630.0,76630.0,76561.0,76600.5,141.108,10807670.2702,5891,True
binance,BTCUSDT,usdm_futures,1779197579999,1779197579999,history_downloader,{},1m,1779197520000,1779197579999,76600.6,76636.3,76560.0,76615.9,245.527,18807690.8805,7442,True
binance,BTCUSDT,usdm_futures,1779197639999,1779197639999,history_downloader,{},1m,1779197580000,1779197639999,76615.9,76865.0,76615.9,76807.7,328.727,25242730.8527,10765,True
binance,BTCUSDT,usdm_futures,1779197699999,1779197699999,history_downloader,{},1m,1779197640000,1779197699999,76807.7,76866.8,76807.7,76855.0,140.622,10805160.8749,5761,True
binance,BTCUSDT,usdm_futures,1779197759999,1779197759999,history_downloader,{},1m,1779197700000,1779197759999,76855.1,76887.9,76813.4,76887.9,165.48,12716363.4427,5620,True
binance,BTCUSDT,usdm_futures,1779197819999,1779197819999,history_downloader,{},1m,1779197760000,1779197819999,76887.9,77027.2,76887.9,76992.6,751.541,57849354.0921,17091,True
binance,BTCUSDT,usdm_futures,1779197879999,1779197879999,history_downloader,{},1m,1779197820000,1779197879999,76992.8,77033.9,76935.1,76937.9,332.051,25560649.8689,8222,True
binance,BTCUSDT,usdm_futures,1779197939999,1779197939999,history_downloader,{},1m,1779197880000,1779197939999,76937.8,76937.8,76863.0,76904.9,210.255,16167041.0996,4991,True
binance,BTCUSDT,usdm_futures,1779197999999,1779197999999,history_downloader,{},1m,1779197940000,1779197999999,76904.9,76955.8,76900.4,76900.4,103.373,7952630.1472,3553,True
binance,BTCUSDT,usdm_futures,1779198059999,1779198059999,history_downloader,{},1m,1779198000000,1779198059999,76900.4,76900.4,76780.7,76811.7,245.963,18897438.4303,7831,True
binance,BTCUSDT,usdm_futures,1779198119999,1779198119999,history_downloader,{},1m,1779198060000,1779198119999,76811.6,76823.1,76742.0,76780.2,129.794,9966167.5901,5514,True
binance,BTCUSDT,usdm_futures,1779198179999,1779198179999,history_downloader,{},1m,1779198120000,1779198179999,76780.1,76829.7,76769.3,76783.4,76.668,5888265.479,4178,True
binance,BTCUSDT,usdm_futures,1779198239999,1779198239999,history_downloader,{},1m,1779198180000,1779198239999,76783.4,76811.0,76763.2,76803.2,76.594,5881585.3395,4012,True
binance,BTCUSDT,usdm_futures,1779198299999,1779198299999,history_downloader,{},1m,1779198240000,1779198299999,76803.1,76803.1,76673.3,76701.0,262.396,20127664.7799,5415,True
binance,BTCUSDT,usdm_futures,1779198359999,1779198359999,history_downloader,{},1m,1779198300000,1779198359999,76701.0,76740.2,76684.1,76731.2,119.801,9190440.1067,5259,True
binance,BTCUSDT,usdm_futures,1779198419999,1779198419999,history_downloader,{},1m,1779198360000,1779198419999,76731.2,76760.8,76693.8,76693.8,81.458,6249399.3579,3740,True
binance,BTCUSDT,usdm_futures,1779198479999,1779198479999,history_downloader,{},1m,1779198420000,1779198479999,76693.5,76860.0,76693.5,76860.0,131.394,10086924.9209,5763,True
binance,BTCUSDT,usdm_futures,1779198539999,1779198539999,history_downloader,{},1m,1779198480000,1779198539999,76860.0,76919.7,76841.0,76859.0,241.995,18603769.7114,6188,True
binance,BTCUSDT,usdm_futures,1779198599999,1779198599999,history_downloader,{},1m,1779198540000,1779198599999,76859.0,76900.0,76810.9,76811.3,228.251,17543247.9299,5009,True
binance,BTCUSDT,usdm_futures,1779198659999,1779198659999,history_downloader,{},1m,1779198600000,1779198659999,76811.3,76861.5,76782.4,76813.0,124.103,9533925.3129,3520,True
binance,BTCUSDT,usdm_futures,1779198719999,1779198719999,history_downloader,{},1m,1779198660000,1779198719999,76813.0,76886.9,76800.0,76852.8,93.112,7155596.5595,3397,True
binance,BTCUSDT,usdm_futures,1779198779999,1779198779999,history_downloader,{},1m,1779198720000,1779198779999,76852.9,76914.2,76852.9,76914.1,101.68,7817780.8828,3936,True
binance,BTCUSDT,usdm_futures,1779198839999,1779198839999,history_downloader,{},1m,1779198780000,1779198839999,76914.2,76914.2,76880.0,76900.0,72.811,5598995.2781,2807,True
binance,BTCUSDT,usdm_futures,1779198899999,1779198899999,history_downloader,{},1m,1779198840000,1779198899999,76899.9,76946.1,76895.3,76933.4,84.88,6528898.7371,3724,True
binance,BTCUSDT,usdm_futures,1779198959999,1779198959999,history_downloader,{},1m,1779198900000,1779198959999,76933.3,76998.7,76929.7,76942.1,201.204,15486232.7111,6041,True
binance,BTCUSDT,usdm_futures,1779199019999,1779199019999,history_downloader,{},1m,1779198960000,1779199019999,76942.2,76942.2,76823.0,76846.3,88.052,6769153.5381,4539,True
binance,BTCUSDT,usdm_futures,1779199079999,1779199079999,history_downloader,{},1m,1779199020000,1779199079999,76846.4,76875.3,76840.0,76856.6,36.265,2787348.0013,1738,True
binance,BTCUSDT,usdm_futures,1779199139999,1779199139999,history_downloader,{},1m,1779199080000,1779199139999,76856.6,76871.9,76820.0,76850.0,60.738,4667524.7931,2805,True
binance,BTCUSDT,usdm_futures,1779199199999,1779199199999,history_downloader,{},1m,1779199140000,1779199199999,76849.9,76873.5,76816.0,76846.1,41.54,3191891.2372,2231,True
binance,BTCUSDT,usdm_futures,1779199259999,1779199259999,history_downloader,{},1m,1779199200000,1779199259999,76846.1,76846.2,76752.5,76771.7,220.081,16899710.7948,5184,True
binance,BTCUSDT,usdm_futures,1779199319999,1779199319999,history_downloader,{},1m,1779199260000,1779199319999,76771.7,76782.4,76707.0,76758.1,123.739,9495298.2834,4917,True
binance,BTCUSDT,usdm_futures,1779199379999,1779199379999,history_downloader,{},1m,1779199320000,1779199379999,76758.0,76763.9,76698.0,76710.1,137.199,10527126.156,4667,True
binance,BTCUSDT,usdm_futures,1779199439999,1779199439999,history_downloader,{},1m,1779199380000,1779199439999,76710.1,76756.8,76710.0,76756.7,66.906,5133699.9847,2451,True
binance,BTCUSDT,usdm_futures,1779199499999,1779199499999,history_downloader,{},1m,1779199440000,1779199499999,76756.8,76968.0,76756.8,76967.0,285.153,21921459.1398,8315,True
binance,BTCUSDT,usdm_futures,1779199559999,1779199559999,history_downloader,{},1m,1779199500000,1779199559999,76967.0,76981.4,76858.8,76858.8,132.344,10179838.4952,5654,True
binance,BTCUSDT,usdm_futures,1779199619999,1779199619999,history_downloader,{},1m,1779199560000,1779199619999,76858.8,76887.9,76760.1,76765.4,276.412,21238377.1036,7212,True
binance,BTCUSDT,usdm_futures,1779199679999,1779199679999,history_downloader,{},1m,1779199620000,1779199679999,76765.4,76782.0,76670.7,76705.0,301.514,23136740.8611,6301,True
binance,BTCUSDT,usdm_futures,1779199739999,1779199739999,history_downloader,{},1m,1779199680000,1779199739999,76705.0,76718.3,76667.9,76688.0,185.203,14203633.8918,4272,True
binance,BTCUSDT,usdm_futures,1779199799999,1779199799999,history_downloader,{},1m,1779199740000,1779199799999,76688.0,76744.1,76658.8,76689.0,187.0,14341345.5879,4809,True
binance,BTCUSDT,usdm_futures,1779199859999,1779199859999,history_downloader,{},1m,1779199800000,1779199859999,76689.0,76731.4,76651.7,76731.3,385.868,29592848.9219,4795,True
binance,BTCUSDT,usdm_futures,1779199919999,1779199919999,history_downloader,{},1m,1779199860000,1779199919999,76731.4,76772.9,76702.4,76756.8,116.179,8915938.3047,4050,True
binance,BTCUSDT,usdm_futures,1779199979999,1779199979999,history_downloader,{},1m,1779199920000,1779199979999,76756.8,76760.0,76688.3,76697.2,250.959,19251687.9855,5869,True
binance,BTCUSDT,usdm_futures,1779200039999,1779200039999,history_downloader,{},1m,1779199980000,1779200039999,76697.1,76730.5,76616.2,76644.7,279.643,21438992.4902,6120,True
binance,BTCUSDT,usdm_futures,1779200099999,1779200099999,history_downloader,{},1m,1779200040000,1779200099999,76644.7,76644.8,76588.0,76588.1,276.772,21201321.595,5399,True
binance,BTCUSDT,usdm_futures,1779200159999,1779200159999,history_downloader,{},1m,1779200100000,1779200159999,76588.1,76622.3,76543.0,76553.1,478.634,36655067.2752,6174,True
binance,BTCUSDT,usdm_futures,1779200219999,1779200219999,history_downloader,{},1m,1779200160000,1779200219999,76553.1,76587.5,76510.8,76545.4,323.753,24780691.0172,7788,True
binance,BTCUSDT,usdm_futures,1779200279999,1779200279999,history_downloader,{},1m,1779200220000,1779200279999,76545.4,76553.0,76500.0,76522.5,420.126,32149881.4826,7272,True
binance,BTCUSDT,usdm_futures,1779200339999,1779200339999,history_downloader,{},1m,1779200280000,1779200339999,76522.5,76531.1,76460.2,76485.9,488.523,37369206.2967,8989,True
binance,BTCUSDT,usdm_futures,1779200399999,1779200399999,history_downloader,{},1m,1779200340000,1779200399999,76486.0,76494.9,76334.2,76443.4,900.915,68842621.0387,17199,True
binance,BTCUSDT,usdm_futures,1779200459999,1779200459999,history_downloader,{},1m,1779200400000,1779200459999,76443.4,76459.0,76383.2,76423.4,253.666,19386040.5267,6740,True
binance,BTCUSDT,usdm_futures,1779200519999,1779200519999,history_downloader,{},1m,1779200460000,1779200519999,76423.4,76423.4,76261.3,76274.9,673.474,51409091.2059,13045,True
binance,BTCUSDT,usdm_futures,1779200579999,1779200579999,history_downloader,{},1m,1779200520000,1779200579999,76275.0,76359.8,76258.0,76359.6,317.102,24199850.9535,7802,True
binance,BTCUSDT,usdm_futures,1779200639999,1779200639999,history_downloader,{},1m,1779200580000,1779200639999,76359.7,76422.4,76334.2,76350.4,219.989,16803718.7317,7429,True
