exchange,symbol,market_type,timestamp_ms,received_at_ms,source,metadata,open_interest,open_interest_value,mark_price
binance,BTCUSDT,usdm_futures,1779192000000,1779192000000,history_downloader,{},104629.446,8022682493.8866,
binance,BTCUSDT,usdm_futures,1779192300000,1779192300000,history_downloader,{},104644.335,8026356532.1355,
binance,BTCUSDT,usdm_futures,1779192600000,1779192600000,history_downloader,{},104670.355,8031785487.6055,
binance,BTCUSDT,usdm_futures,1779192900000,1779192900000,history_downloader,{},104696.93,8035893920.368239,
binance,BTCUSDT,usdm_futures,1779193200000,1779193200000,history_downloader,{},104675.508,8034305811.2352,
binance,BTCUSDT,usdm_futures,1779193500000,1779193500000,history_downloader,{},104701.191,8042212998.016675,
binance,BTCUSDT,usdm_futures,1779193800000,1779193800000,history_downloader,{},104726.072,8044629879.05023,
binance,BTCUSDT,usdm_futures,1779194100000,1779194100000,history_downloader,{},104729.864,8048908967.856,
binance,BTCUSDT,usdm_futures,1779194400000,1779194400000,history_downloader,{},104718.432,8048784345.6384,
binance,BTCUSDT,usdm_futures,1779194700000,1779194700000,history_downloader,{},104716.233,8049411171.2304,
binance,BTCUSDT,usdm_futures,1779195000000,1779195000000,history_downloader,{},104727.512,8052614183.0516205,
binance,BTCUSDT,usdm_futures,1779195300000,1779195300000,history_downloader,{},104665.265,8051898836.45,
binance,BTCUSDT,usdm_futures,1779195600000,1779195600000,history_downloader,{},104672.903,8049471848.1836,
binance,BTCUSDT,usdm_futures,1779195900000,1779195900000,history_downloader,{},104661.867,8046691587.796579,
binance,BTCUSDT,usdm_futures,1779196200000,1779196200000,history_downloader,{},104615.541,8034649059.563716,
binance,BTCUSDT,usdm_futures,1779196500000,1779196500000,history_downloader,{},104614.198,8034394180.355199,
binance,BTCUSDT,usdm_futures,1779196800000,1779196800000,history_downloader,{},104622.307,8028673690.036166,
binance,BTCUSDT,usdm_futures,1779197100000,1779197100000,history_downloader,{},104596.446,8028226995.2178,
binance,BTCUSDT,usdm_futures,1779197400000,1779197400000,history_downloader,{},104651.481,8013975949.377303,
binance,BTCUSDT,usdm_futures,1779197700000,1779197700000,history_downloader,{},104650.544,8042854768.7936,
binance,BTCUSDT,usdm_futures,1779198000000,1779198000000,history_downloader,{},104671.927,8050413825.54328,
binance,BTCUSDT,usdm_futures,1779198300000,1779198300000,history_downloader,{},104655.9,8027442428.88,
binance,BTCUSDT,usdm_futures,1779198600000,1779198600000,history_downloader,{},104720.635,8044284988.193958,
binance,BTCUSDT,usdm_futures,1779198900000,1779198900000,history_downloader,{},104759.802,8060170919.625838,
binance,BTCUSDT,usdm_futures,1779199200000,1779199200000,history_downloader,{},104779.838,8051282751.92,
binance,BTCUSDT,usdm_futures,1779199500000,1779199500000,history_downloader,{},104904.108,8074556402.281929,
binance,BTCUSDT,usdm_futures,1779199800000,1779199800000,history_downloader,{},105000.047,8054206184.561888,
binance,BTCUSDT,usdm_futures,1779200100000,1779200100000,history_downloader,{},105409.872,8073824442.124662,
binance,BTCUSDT,usdm_futures,1779200400000,1779200400000,history_downloader,{},105913.633,8098450826.754242,
binance,BTCUSDT,usdm_futures,1779200700000,1779200700000,history_downloader,{},106061.617,8104221185.7785,
binance,BTCUSDT,usdm_futures,1779201000000,1779201000000,history_downloader,{},106083.032,8107162337.9296,
binance,BTCUSDT,usdm_futures,1779201300000,1779201300000,history_downloader,{},106096.101,8088013457.9229,
binance,BTCUSDT,usdm_futures,1779201600000,1779201600000,history_downloader,{},106223.301,8120457469.28625,
binance,BTCUSDT,usdm_futures,1779201900000,1779201900000,history_downloader,{},106281.169,8123590524.3981,
binance,BTCUSDT,usdm_futures,1779202200000,1779202200000,history_downloader,{},106308.845,8104316597.0765,
binance,BTCUSDT,usdm_futures,1779202500000,1779202500000,history_downloader,{},106331.022,8105985965.637,
binance,BTCUSDT,usdm_futures,1779202800000,1779202800000,history_downloader,{},106444.996,8128746631.0372,
binance,BTCUSDT,usdm_futures,1779203100000,1779203100000,history_downloader,{},106452.514,8143596030.4972,
binance,BTCUSDT,usdm_futures,1779203400000,1779203400000,history_downloader,{},106493.522,8146846758.253236,
binance,BTCUSDT,usdm_futures,1779203700000,1779203700000,history_downloader,{},106489.351,8152782116.8196,
binance,BTCUSDT,usdm_futures,1779204000000,1779204000000,history_downloader,{},106336.205,8138292578.988,
binance,BTCUSDT,usdm_futures,1779204300000,1779204300000,history_downloader,{},106380.834,8128221637.285087,
binance,BTCUSDT,usdm_futures,1779204600000,1779204600000,history_downloader,{},106230.89,8123700074.541506,
binance,BTCUSDT,usdm_futures,1779204900000,1779204900000,history_downloader,{},106106.283,8119042438.676167,
binance,BTCUSDT,usdm_futures,1779205200000,1779205200000,history_downloader,{},106087.941,8123044696.973648,
binance,BTCUSDT,usdm_futures,1779205500000,1779205500000,history_downloader,{},106048.849,8107449587.404224,
binance,BTCUSDT,usdm_futures,1779205800000,1779205800000,history_downloader,{},106077.147,8111618021.6557,
binance,BTCUSDT,usdm_futures,1779206100000,1779206100000,history_downloader,{},106078.343,8112412087.026632,
binance,BTCUSDT,usdm_futures,1779206400000,1779206400000,history_downloader,{},106057.078,8111595313.7974,
binance,BTCUSDT,usdm_futures,1779206700000,1779206700000,history_downloader,{},106077.57,8115135010.537326,
binance,BTCUSDT,usdm_futures,1779207000000,1779207000000,history_downloader,{},106027.033,8098733497.923499,
binance,BTCUSDT,usdm_futures,1779207300000,1779207300000,history_downloader,{},105841.518,8089996428.33,
binance,BTCUSDT,usdm_futures,1779207600000,1779207600000,history_downloader,{},105845.784,8095000883.6928,
binance,BTCUSDT,usdm_futures,1779207900000,1779207900000,history_downloader,{},105603.838,8081143616.0416,
binance,BTCUSDT,usdm_futures,1779208200000,1779208200000,history_downloader,{},105510.68,8080503774.596,
binance,BTCUSDT,usdm_futures,1779208500000,1779208500000,history_downloader,{},105273.137,8077289167.686904,
binance,BTCUSDT,usdm_futures,1779208800000,1779208800000,history_downloader,{},105054.853,8054555579.51,
binance,BTCUSDT,usdm_futures,1779209100000,1779209100000,history_downloader,{},105044.537,8063649342.7217,
binance,BTCUSDT,usdm_futures,1779209400000,1779209400000,history_downloader,{},104985.008,8058644139.043822,
binance,BTCUSDT,usdm_futures,1779209700000,1779209700000,history_downloader,{},104883.752,8058952852.424,
binance,BTCUSDT,usdm_futures,1779210000000,1779210000000,history_downloader,{},104852.016,8058951261.644804,
binance,BTCUSDT,usdm_futures,1779210300000,1779210300000,history_downloader,{},104810.773,8063659638.391573,
binance,BTCUSDT,usdm_futures,1779210600000,1779210600000,history_downloader,{},104778.442,8053603487.542558,
binance,BTCUSDT,usdm_futures,1779210900000,1779210900000,history_downloader,{},104781.789,8060150511.6048,
binance,BTCUSDT,usdm_futures,1779211200000,1779211200000,history_downloader,{},104738.46,8063032414.042718,
binance,BTCUSDT,usdm_futures,1779211500000,1779211500000,history_downloader,{},104682.17,8053283083.836,
binance,BTCUSDT,usdm_futures,1779211800000,1779211800000,history_downloader,{},104712.324,8047341052.8156,
binance,BTCUSDT,usdm_futures,1779212100000,1779212100000,history_downloader,{},104573.053,8024475800.591702,
binance,BTCUSDT,usdm_futures,1779212400000,1779212400000,history_downloader,{},104438.087,8035560408.0583,
binance,BTCUSDT,usdm_futures,1779212700000,1779212700000,history_downloader,{},104421.441,8027628004.0452,
binance,BTCUSDT,usdm_futures,1779213000000,1779213000000,history_downloader,{},104394.949,8016134467.829888,
binance,BTCUSDT,usdm_futures,1779213300000,1779213300000,history_downloader,{},104359.333,8012751331.4732,
binance,BTCUSDT,usdm_futures,1779213600000,1779213600000,history_downloader,{},104360.356,8017113873.461607,
binance,BTCUSDT,usdm_futures,1779213900000,1779213900000,history_downloader,{},104342.02,8013185412.546,
binance,BTCUSDT,usdm_futures,1779214200000,1779214200000,history_downloader,{},104314.505,8020287880.3479185,
binance,BTCUSDT,usdm_futures,1779214500000,1779214500000,history_downloader,{},104309.509,8019794875.6614,
binance,BTCUSDT,usdm_futures,1779214800000,1779214800000,history_downloader,{},104292.074,8021699838.061537,
binance,BTCUSDT,usdm_futures,1779215100000,1779215100000,history_downloader,{},104282.233,8006935844.8662,
binance,BTCUSDT,usdm_futures,1779215400000,1779215400000,history_downloader,{},104249.318,7999946714.2748,
binance,BTCUSDT,usdm_futures,1779215700000,1779215700000,history_downloader,{},104230.693,8003134877.5497,
binance,BTCUSDT,usdm_futures,1779216000000,1779216000000,history_downloader,{},104243.172,8008151797.785769,
binance,BTCUSDT,usdm_futures,1779216300000,1779216300000,history_downloader,{},104216.357,8005530281.393319,
binance,BTCUSDT,usdm_futures,1779216600000,1779216600000,history_downloader,{},104208.07,8006910424.906,
binance,BTCUSDT,usdm_futures,1779216900000,1779216900000,history_downloader,{},104202.556,8005413465.978,
binance,BTCUSDT,usdm_futures,1779217200000,1779217200000,history_downloader,{},104169.615,7996497159.783,
binance,BTCUSDT,usdm_futures,1779217500000,1779217500000,history_downloader,{},104172.171,8004662540.1597,
binance,BTCUSDT,usdm_futures,1779217800000,1779217800000,history_downloader,{},104183.359,8014068333.933018,
binance,BTCUSDT,usdm_futures,1779218100000,1779218100000,history_downloader,{},104243.277,8029486574.500682,
binance,BTCUSDT,usdm_futures,1779218400000,1779218400000,history_downloader,{},104212.133,8018909693.246871,
