exchange,market_type,symbol,timeframe,open_time_ms,close_time_ms,open,high,low,close,volume,quote_volume,trades_count
binance,usdm_futures,BTCUSDT,1h,1779350400000,1779353999999,77846.10,78180.00,77846.10,77888.10,5550.024,432917605.66020,133668
binance,usdm_futures,BTCUSDT,1h,1779354000000,1779357599999,77888.00,77950.00,77590.00,77596.80,3170.098,246493088.82280,70814
binance,usdm_futures,BTCUSDT,1h,1779357600000,1779361199999,77596.80,77651.70,77140.70,77172.60,10146.961,784820337.07170,194377
binance,usdm_futures,BTCUSDT,1h,1779361200000,1779364799999,77172.60,77342.80,77111.00,77157.40,4288.535,331183003.60750,96182
binance,usdm_futures,BTCUSDT,1h,1779364800000,1779368399999,77157.30,77328.90,77024.40,77244.00,4246.594,327761198.81290,108708
binance,usdm_futures,BTCUSDT,1h,1779368400000,1779371999999,77244.10,77322.00,76696.70,77090.10,10674.629,821498824.03660,263819
binance,usdm_futures,BTCUSDT,1h,1779372000000,1779375599999,77090.00,77220.00,76744.10,76944.00,5882.902,453014240.68220,208506
binance,usdm_futures,BTCUSDT,1h,1779375600000,1779379199999,76944.00,77379.10,76861.70,77224.30,4754.630,366857065.96400,155622
binance,usdm_futures,BTCUSDT,1h,1779379200000,1779382799999,77224.30,77318.30,76970.00,77166.70,3670.982,283168469.44560,109651
binance,usdm_futures,BTCUSDT,1h,1779382800000,1779386399999,77166.80,78063.80,77140.00,77831.10,16086.780,1251038938.42750,336367
binance,usdm_futures,BTCUSDT,1h,1779386400000,1779389999999,77831.00,77890.00,77209.30,77354.50,8725.868,676958697.66680,215123
binance,usdm_futures,BTCUSDT,1h,1779390000000,1779393599999,77354.40,77768.00,77333.00,77657.10,3675.524,285041001.26120,109129
binance,usdm_futures,BTCUSDT,1h,1779393600000,1779397199999,77657.10,77772.20,77602.70,77671.40,1433.181,111331014.47120,49219
binance,usdm_futures,BTCUSDT,1h,1779397200000,1779400799999,77671.50,77777.20,77604.30,77636.20,1339.524,104108818.49740,37880
binance,usdm_futures,BTCUSDT,1h,1779400800000,1779404399999,77636.20,77721.80,77513.20,77589.60,1895.354,147122140.24190,51020
binance,usdm_futures,BTCUSDT,1h,1779404400000,1779407999999,77589.60,77714.20,77490.80,77586.20,1495.640,116098307.20180,49663
binance,usdm_futures,BTCUSDT,1h,1779408000000,1779411599999,77586.30,77602.50,77333.30,77344.70,2082.007,161254656.35220,76924
binance,usdm_futures,BTCUSDT,1h,1779411600000,1779415199999,77344.80,77634.80,77288.00,77580.00,2163.772,167580158.59920,71959
binance,usdm_futures,BTCUSDT,1h,1779415200000,1779418799999,77579.90,77697.90,77557.00,77638.20,1697.063,131736770.12730,57230
binance,usdm_futures,BTCUSDT,1h,1779418800000,1779422399999,77638.20,77775.90,77638.10,77740.00,1766.581,137304783.71370,43715
binance,usdm_futures,BTCUSDT,1h,1779422400000,1779425999999,77739.90,77862.70,77600.00,77619.90,2451.568,190593329.03260,55266
binance,usdm_futures,BTCUSDT,1h,1779426000000,1779429599999,77620.00,77691.80,77418.30,77450.00,2444.911,189612427.14430,56436
binance,usdm_futures,BTCUSDT,1h,1779429600000,1779433199999,77450.00,77494.00,77324.20,77386.00,3827.195,296282678.52680,76704
binance,usdm_futures,BTCUSDT,1h,1779433200000,1779436799999,77386.00,77514.50,77237.10,77366.90,3924.108,303569560.67140,73739
binance,usdm_futures,BTCUSDT,1h,1779436800000,1779440399999,77366.80,77505.70,77170.00,77237.60,2961.840,229035410.17440,92337
binance,usdm_futures,BTCUSDT,1h,1779440400000,1779443999999,77237.60,77329.40,77160.80,77269.80,2244.446,173349519.17610,58409
binance,usdm_futures,BTCUSDT,1h,1779444000000,1779447599999,77269.90,77335.80,77222.40,77282.00,1442.070,111438866.15590,40375
binance,usdm_futures,BTCUSDT,1h,1779447600000,1779451199999,77282.00,77397.40,77138.30,77394.80,1905.227,147257165.98190,52021
