exchange,market_type,symbol,timestamp_ms,sum_open_interest,sum_open_interest_value
binance,usdm_futures,RIVERUSDT,1779230700000,2856540.50000000,17956213.58300000
binance,usdm_futures,RIVERUSDT,1779231600000,2858290.80000000,17958641.09640000
binance,usdm_futures,RIVERUSDT,1779232500000,2855735.70000000,18002557.85280000
binance,usdm_futures,RIVERUSDT,1779233400000,2862017.80000000,18115463.64210250
binance,usdm_futures,RIVERUSDT,1779234300000,2858011.90000000,17929397.35117307
binance,usdm_futures,RIVERUSDT,1779235200000,2858623.00000000,17960854.34568807
binance,usdm_futures,RIVERUSDT,1779236100000,2834774.80000000,17586722.03024308
binance,usdm_futures,RIVERUSDT,1779237000000,2821291.80000000,17532355.32551508
binance,usdm_futures,RIVERUSDT,1779237900000,2815986.80000000,17479761.90579199
binance,usdm_futures,RIVERUSDT,1779238800000,2806929.80000000,17300679.48021695
binance,usdm_futures,RIVERUSDT,1779239700000,2808486.00000000,17347355.13504942
binance,usdm_futures,RIVERUSDT,1779240600000,2810145.10000000,17164366.27080000
binance,usdm_futures,RIVERUSDT,1779241500000,2829080.50000000,17873737.41339211
binance,usdm_futures,RIVERUSDT,1779242400000,2830511.30000000,17818068.63350000
binance,usdm_futures,RIVERUSDT,1779243300000,2833885.30000000,17927158.40780000
binance,usdm_futures,RIVERUSDT,1779244200000,2831545.40000000,17788025.39206868
binance,usdm_futures,RIVERUSDT,1779245100000,2776585.90000000,17264811.12620000
binance,usdm_futures,RIVERUSDT,1779246000000,2752382.60000000,17117067.38940000
binance,usdm_futures,RIVERUSDT,1779246900000,2764380.80000000,17406717.83087242
binance,usdm_futures,RIVERUSDT,1779247800000,2766480.20000000,17506273.14984702
binance,usdm_futures,RIVERUSDT,1779248700000,2765557.00000000,17500721.30701114
binance,usdm_futures,RIVERUSDT,1779249600000,2764046.90000000,17473599.94624519
binance,usdm_futures,RIVERUSDT,1779250500000,2763784.90000000,17425314.14807230
binance,usdm_futures,RIVERUSDT,1779251400000,2761006.50000000,17378029.97278047
binance,usdm_futures,RIVERUSDT,1779252300000,2743525.40000000,17262137.09613532
binance,usdm_futures,RIVERUSDT,1779253200000,2742048.00000000,17331509.07438912
binance,usdm_futures,RIVERUSDT,1779254100000,2738743.30000000,17276312.15603108
binance,usdm_futures,RIVERUSDT,1779255000000,2740764.60000000,17254651.74002350
binance,usdm_futures,RIVERUSDT,1779255900000,2742559.30000000,17294427.41939868
binance,usdm_futures,RIVERUSDT,1779256800000,2755258.90000000,17479362.46160000
binance,usdm_futures,RIVERUSDT,1779257700000,2760348.70000000,17503371.10670000
binance,usdm_futures,RIVERUSDT,1779258600000,2770258.10000000,17527420.89330385
binance,usdm_futures,RIVERUSDT,1779259500000,2770853.40000000,17520737.16547892
binance,usdm_futures,RIVERUSDT,1779260400000,2772658.50000000,17445495.63650436
binance,usdm_futures,RIVERUSDT,1779261300000,2776010.30000000,17388145.26789386
binance,usdm_futures,RIVERUSDT,1779262200000,2775202.20000000,17312306.77098403
binance,usdm_futures,RIVERUSDT,1779263100000,2788553.90000000,17420696.17067159
binance,usdm_futures,RIVERUSDT,1779264000000,2785859.40000000,17308409.33801910
binance,usdm_futures,RIVERUSDT,1779264900000,2789416.30000000,17285480.39521082
binance,usdm_futures,RIVERUSDT,1779265800000,2798859.10000000,17245085.39927632
binance,usdm_futures,RIVERUSDT,1779266700000,2818074.70000000,17629875.32320000
binance,usdm_futures,RIVERUSDT,1779267600000,2819506.50000000,17540149.93650000
binance,usdm_futures,RIVERUSDT,1779268500000,2820364.30000000,17570811.12284806
binance,usdm_futures,RIVERUSDT,1779269400000,2828251.60000000,17683616.57171748
binance,usdm_futures,RIVERUSDT,1779270300000,2828775.40000000,17563443.24551241
binance,usdm_futures,RIVERUSDT,1779271200000,2830811.40000000,17587808.72324937
binance,usdm_futures,RIVERUSDT,1779272100000,2837338.90000000,17676621.34700000
binance,usdm_futures,RIVERUSDT,1779273000000,2840083.40000000,17686560.47017029
binance,usdm_futures,RIVERUSDT,1779273900000,2839461.50000000,17547872.07000000
binance,usdm_futures,RIVERUSDT,1779274800000,2843638.20000000,17559465.88500000
binance,usdm_futures,RIVERUSDT,1779275700000,2846242.20000000,17598976.70466306
binance,usdm_futures,RIVERUSDT,1779276600000,2847537.80000000,17640431.80408892
binance,usdm_futures,RIVERUSDT,1779277500000,2848579.40000000,17521611.88940000
