exchange,market_type,symbol,timestamp_ms,sum_open_interest,sum_open_interest_value
binance,usdm_futures,BTCUSDT,1779013800000,102248.18400000,8025822481.79373000
binance,usdm_futures,BTCUSDT,1779014700000,102169.39500000,8014586238.31950000
binance,usdm_futures,BTCUSDT,1779015600000,102126.07200000,8009392172.32192900
binance,usdm_futures,BTCUSDT,1779016500000,102091.99400000,7995548903.29740000
binance,usdm_futures,BTCUSDT,1779017400000,102048.88900000,7991141571.50624200
binance,usdm_futures,BTCUSDT,1779018300000,102060.09200000,7998245289.85600000
binance,usdm_futures,BTCUSDT,1779019200000,102096.79300000,8001842558.31835100
binance,usdm_futures,BTCUSDT,1779020100000,102064.42800000,7997287965.56407100
binance,usdm_futures,BTCUSDT,1779021000000,102065.14500000,8001223531.52850000
binance,usdm_futures,BTCUSDT,1779021900000,102045.60100000,8004691647.32230000
binance,usdm_futures,BTCUSDT,1779022800000,102092.66800000,7996615055.66722800
binance,usdm_futures,BTCUSDT,1779023700000,102133.33200000,7989194545.31281200
binance,usdm_futures,BTCUSDT,1779024600000,102080.09700000,7988716935.15210000
binance,usdm_futures,BTCUSDT,1779025500000,102089.53500000,7985443427.70000000
binance,usdm_futures,BTCUSDT,1779026400000,102084.77500000,7979456437.87500000
binance,usdm_futures,BTCUSDT,1779027300000,102057.04800000,7963929889.33680000
binance,usdm_futures,BTCUSDT,1779028200000,101972.21400000,7955919291.93130600
binance,usdm_futures,BTCUSDT,1779029100000,102001.75900000,7952985347.64690000
