exchange,market_type,symbol,timeframe,open_time_ms,close_time_ms,open,high,low,close,volume,quote_volume,trades_count
binance,usdm_futures,BTCUSDT,1m,1779148080000,1779148139999,76971.50,76978.90,76955.40,76978.80,24.356,1874695.75050,1093
binance,usdm_futures,BTCUSDT,1m,1779148140000,1779148199999,76978.80,76989.80,76978.80,76985.70,22.093,1700847.07720,474
binance,usdm_futures,BTCUSDT,1m,1779148200000,1779148259999,76985.70,76985.80,76961.90,76962.00,19.874,1529919.05660,618
binance,usdm_futures,BTCUSDT,1m,1779148260000,1779148319999,76961.90,76969.00,76948.50,76969.00,28.564,2198224.50790,926
binance,usdm_futures,BTCUSDT,1m,1779148320000,1779148379999,76968.90,76969.00,76920.30,76942.40,113.805,8755725.72820,1959
binance,usdm_futures,BTCUSDT,1m,1779148380000,1779148439999,76942.40,76946.30,76933.10,76933.10,18.493,1422901.68660,507
binance,usdm_futures,BTCUSDT,1m,1779148440000,1779148499999,76933.10,76936.70,76900.10,76936.70,69.198,5322281.38730,1804
binance,usdm_futures,BTCUSDT,1m,1779148500000,1779148559999,76936.60,76964.80,76936.60,76964.80,27.296,2100310.46440,724
binance,usdm_futures,BTCUSDT,1m,1779148560000,1779148619999,76964.80,76964.80,76957.90,76957.90,15.742,1211515.48740,365
binance,usdm_futures,BTCUSDT,1m,1779148620000,1779148679999,76958.00,76984.20,76957.90,76969.60,49.176,3785206.31200,1116
binance,usdm_futures,BTCUSDT,1m,1779148680000,1779148739999,76969.70,76969.70,76969.60,76969.60,7.863,605212.07950,209
binance,usdm_futures,BTCUSDT,1m,1779148740000,1779148799999,76969.60,76969.70,76963.10,76963.20,17.056,1312733.94160,402
binance,usdm_futures,BTCUSDT,1m,1779148800000,1779148859999,76963.20,77016.40,76963.20,77000.10,98.883,7613398.08640,2592
binance,usdm_futures,BTCUSDT,1m,1779148860000,1779148919999,77000.10,77000.20,76938.00,76976.20,107.546,8276555.29050,2937
binance,usdm_futures,BTCUSDT,1m,1779148920000,1779148979999,76976.20,76978.10,76916.80,76928.30,41.162,3167064.83360,1710
binance,usdm_futures,BTCUSDT,1m,1779148980000,1779149039999,76928.40,76976.80,76917.60,76976.80,72.353,5566849.95080,2065
