exchange,market_type,symbol,timeframe,open_time_ms,close_time_ms,open,high,low,close,volume,quote_volume,trades_count
binance,usdm_futures,ETHUSDT,1m,1779082260000,1779082319999,2123.00,2123.01,2122.00,2122.63,448.443,951853.17202,1537
binance,usdm_futures,ETHUSDT,1m,1779082320000,1779082379999,2122.62,2123.96,2122.26,2122.82,2307.455,4899001.08348,4190
binance,usdm_futures,ETHUSDT,1m,1779082380000,1779082439999,2122.83,2123.25,2122.38,2122.38,436.352,926389.52821,1326
binance,usdm_futures,ETHUSDT,1m,1779082440000,1779082499999,2122.39,2122.70,2121.55,2121.57,585.367,1242220.34639,1674
binance,usdm_futures,ETHUSDT,1m,1779082500000,1779082559999,2121.57,2121.57,2120.85,2120.85,579.535,1229221.44733,1670
binance,usdm_futures,ETHUSDT,1m,1779082560000,1779082619999,2120.86,2122.22,2120.85,2121.60,791.796,1679946.71009,1913
binance,usdm_futures,ETHUSDT,1m,1779082620000,1779082679999,2121.59,2121.89,2120.41,2120.41,386.344,819477.65115,1744
binance,usdm_futures,ETHUSDT,1m,1779082680000,1779082739999,2120.42,2120.70,2120.00,2120.42,883.517,1873292.53401,1314
binance,usdm_futures,ETHUSDT,1m,1779082740000,1779082799999,2120.41,2120.75,2120.28,2120.74,353.774,750202.89880,895
binance,usdm_futures,ETHUSDT,1m,1779082800000,1779082859999,2120.74,2120.94,2119.51,2120.32,600.467,1273131.55394,1989
binance,usdm_futures,ETHUSDT,1m,1779082860000,1779082919999,2120.32,2120.33,2118.71,2118.72,964.344,2043599.82243,2220
binance,usdm_futures,ETHUSDT,1m,1779082920000,1779082979999,2118.71,2118.98,2115.51,2117.69,9629.097,20385090.82768,5603
binance,usdm_futures,ETHUSDT,1m,1779082980000,1779083039999,2117.70,2119.90,2117.69,2119.89,3177.646,6733170.64848,2983
binance,usdm_futures,ETHUSDT,1m,1779083040000,1779083099999,2119.90,2119.98,2118.24,2118.55,1118.139,2369564.47235,1718
binance,usdm_futures,ETHUSDT,1m,1779083100000,1779083159999,2118.56,2118.62,2118.01,2118.41,979.389,2074731.66052,1540
binance,usdm_futures,ETHUSDT,1m,1779083160000,1779083219999,2118.41,2119.87,2118.41,2118.78,686.985,1455906.03374,2010
binance,usdm_futures,ETHUSDT,1m,1779083220000,1779083279999,2118.78,2120.18,2118.70,2119.90,587.416,1245043.41446,1593
binance,usdm_futures,ETHUSDT,1m,1779083280000,1779083339999,2119.90,2119.92,2119.00,2119.00,380.391,806254.60301,1254
binance,usdm_futures,ETHUSDT,1m,1779083340000,1779083399999,2119.01,2119.51,2118.38,2119.30,682.252,1445664.88428,1845
binance,usdm_futures,ETHUSDT,1m,1779083400000,1779083459999,2119.29,2119.30,2119.00,2119.00,461.200,977337.02059,533
binance,usdm_futures,ETHUSDT,1m,1779083460000,1779083519999,2119.00,2119.01,2117.57,2117.75,2581.330,5468289.30667,1799
binance,usdm_futures,ETHUSDT,1m,1779083520000,1779083579999,2117.75,2119.10,2117.62,2119.10,662.056,1402431.15043,1436
binance,usdm_futures,ETHUSDT,1m,1779083580000,1779083639999,2119.09,2119.10,2118.52,2119.09,391.195,828922.32188,1022
binance,usdm_futures,ETHUSDT,1m,1779083640000,1779083699999,2119.09,2119.30,2118.48,2119.06,846.953,1794663.90445,1588
binance,usdm_futures,ETHUSDT,1m,1779083700000,1779083759999,2119.06,2119.07,2118.28,2118.48,606.078,1284088.38446,1485
binance,usdm_futures,ETHUSDT,1m,1779083760000,1779083819999,2118.48,2118.70,2118.14,2118.68,399.233,845767.14546,1159
binance,usdm_futures,ETHUSDT,1m,1779083820000,1779083879999,2118.68,2118.72,2118.12,2118.19,708.842,1501555.54687,1108
binance,usdm_futures,ETHUSDT,1m,1779083880000,1779083939999,2118.18,2118.18,2117.16,2117.16,862.116,1825570.48969,1187
binance,usdm_futures,ETHUSDT,1m,1779083940000,1779083999999,2117.16,2117.27,2115.76,2117.27,2316.472,4902801.93529,3311
binance,usdm_futures,ETHUSDT,1m,1779084000000,1779084059999,2117.26,2118.82,2116.95,2118.81,2072.905,4389792.69345,2417
binance,usdm_futures,ETHUSDT,1m,1779084060000,1779084119999,2118.80,2119.49,2118.36,2119.47,1763.697,3737124.08899,2289
binance,usdm_futures,ETHUSDT,1m,1779084120000,1779084179999,2119.47,2119.94,2119.39,2119.48,674.316,1429345.97539,1602
binance,usdm_futures,ETHUSDT,1m,1779084180000,1779084239999,2119.49,2119.66,2118.80,2119.66,10843.935,22980941.64392,1796
binance,usdm_futures,ETHUSDT,1m,1779084240000,1779084299999,2119.65,2120.00,2116.89,2116.89,1406.223,2979480.25401,2443
binance,usdm_futures,ETHUSDT,1m,1779084300000,1779084359999,2116.88,2117.79,2116.31,2116.50,1483.065,3139431.62915,2618
binance,usdm_futures,ETHUSDT,1m,1779084360000,1779084419999,2116.49,2116.50,2115.01,2115.63,9192.916,19448798.62628,4979
binance,usdm_futures,ETHUSDT,1m,1779084420000,1779084479999,2115.65,2116.44,2113.17,2113.32,6419.676,13575607.72924,5683
binance,usdm_futures,ETHUSDT,1m,1779084480000,1779084539999,2113.31,2114.74,2111.73,2113.82,5900.653,12468680.78669,7993
binance,usdm_futures,ETHUSDT,1m,1779084540000,1779084599999,2113.82,2114.19,2112.61,2112.82,2752.061,5816045.75558,4205
binance,usdm_futures,ETHUSDT,1m,1779084600000,1779084659999,2112.81,2113.13,2110.19,2112.56,9232.852,19492287.90847,10273
binance,usdm_futures,ETHUSDT,1m,1779084660000,1779084719999,2112.57,2115.21,2112.45,2115.02,3889.138,8222739.72450,4840
binance,usdm_futures,ETHUSDT,1m,1779084720000,1779084779999,2115.02,2115.94,2114.52,2115.94,1569.940,3320412.09775,2265
binance,usdm_futures,ETHUSDT,1m,1779084780000,1779084839999,2115.94,2117.00,2115.94,2117.00,1463.051,3096758.29842,2148
binance,usdm_futures,ETHUSDT,1m,1779084840000,1779084899999,2117.00,2117.82,2116.32,2117.41,3142.853,6653859.77223,4164
binance,usdm_futures,ETHUSDT,1m,1779084900000,1779084959999,2117.41,2120.43,2116.87,2119.45,3338.011,7072044.44401,5153
binance,usdm_futures,ETHUSDT,1m,1779084960000,1779085019999,2119.44,2120.35,2119.44,2120.20,2068.812,4385812.05343,2764
binance,usdm_futures,ETHUSDT,1m,1779085020000,1779085079999,2120.21,2120.21,2116.89,2117.29,3524.379,7467210.53190,3270
binance,usdm_futures,ETHUSDT,1m,1779085080000,1779085139999,2117.29,2117.29,2114.42,2115.72,1881.785,3981190.11612,3181
binance,usdm_futures,ETHUSDT,1m,1779085140000,1779085199999,2115.72,2116.17,2115.38,2115.52,766.018,1620704.92359,2258
binance,usdm_futures,ETHUSDT,1m,1779085200000,1779085259999,2115.53,2115.53,2108.33,2112.56,19074.065,40256706.60469,14824
binance,usdm_futures,ETHUSDT,1m,1779085260000,1779085319999,2112.55,2113.31,2110.96,2112.48,3614.372,7632943.53516,4963
binance,usdm_futures,ETHUSDT,1m,1779085320000,1779085379999,2112.48,2113.60,2112.09,2113.57,884.790,1869516.55759,2196
binance,usdm_futures,ETHUSDT,1m,1779085380000,1779085439999,2113.56,2114.67,2113.16,2114.67,1496.369,3162843.17648,2105
binance,usdm_futures,ETHUSDT,1m,1779085440000,1779085499999,2114.67,2114.98,2113.36,2113.37,1063.826,2249381.00881,2283
binance,usdm_futures,ETHUSDT,1m,1779085500000,1779085559999,2113.36,2114.54,2112.68,2112.94,2169.777,4585968.31336,3692
binance,usdm_futures,ETHUSDT,1m,1779085560000,1779085619999,2112.93,2113.48,2112.21,2112.47,723.078,1527827.19325,2220
binance,usdm_futures,ETHUSDT,1m,1779085620000,1779085679999,2112.46,2113.26,2112.21,2113.25,779.386,1646635.02155,1350
binance,usdm_futures,ETHUSDT,1m,1779085680000,1779085739999,2113.26,2113.26,2112.58,2112.58,435.577,920364.18172,970
binance,usdm_futures,ETHUSDT,1m,1779085740000,1779085799999,2112.58,2113.05,2112.20,2112.20,603.171,1274192.99568,1504
binance,usdm_futures,ETHUSDT,1m,1779085800000,1779085859999,2112.20,2112.63,2109.73,2110.17,4288.835,9053378.44928,5941
binance,usdm_futures,ETHUSDT,1m,1779085860000,1779085919999,2110.16,2112.13,2108.91,2111.92,2771.994,5850960.26946,4419
binance,usdm_futures,ETHUSDT,1m,1779085920000,1779085979999,2111.93,2113.05,2111.50,2112.76,1493.845,3155441.18948,2799
binance,usdm_futures,ETHUSDT,1m,1779085980000,1779086039999,2112.76,2113.88,2112.37,2113.64,1497.067,3163577.58957,3326
binance,usdm_futures,ETHUSDT,1m,1779086040000,1779086099999,2113.64,2114.50,2113.63,2114.05,808.377,1708900.91178,1829
binance,usdm_futures,ETHUSDT,1m,1779086100000,1779086159999,2114.05,2115.58,2114.05,2115.48,1184.081,2504245.24971,2547
binance,usdm_futures,ETHUSDT,1m,1779086160000,1779086219999,2115.48,2117.13,2114.36,2114.37,2368.388,5012093.14403,4024
binance,usdm_futures,ETHUSDT,1m,1779086220000,1779086279999,2114.38,2114.71,2113.62,2114.21,608.125,1285662.50383,1604
binance,usdm_futures,ETHUSDT,1m,1779086280000,1779086339999,2114.21,2114.79,2113.63,2113.63,1823.730,3855903.95136,2214
binance,usdm_futures,ETHUSDT,1m,1779086340000,1779086399999,2113.62,2113.63,2112.65,2112.66,981.985,2075064.67751,1520
binance,usdm_futures,ETHUSDT,1m,1779086400000,1779086459999,2112.67,2115.06,2112.67,2114.88,1397.817,2955079.90630,2869
binance,usdm_futures,ETHUSDT,1m,1779086460000,1779086519999,2114.88,2114.89,2114.10,2114.78,403.779,853746.97024,1179
binance,usdm_futures,ETHUSDT,1m,1779086520000,1779086579999,2114.77,2115.27,2114.70,2115.27,491.434,1039363.99553,1238
binance,usdm_futures,ETHUSDT,1m,1779086580000,1779086639999,2115.27,2116.40,2115.26,2116.14,569.306,1204542.51030,1709
