exchange,market_type,symbol,timeframe,open_time_ms,close_time_ms,open,high,low,close
binance,usdm_futures,ETHUSDT,1m,1779100440000,1779100499999,2114.24000000,2114.25000000,2113.25440310,2113.25440310
binance,usdm_futures,ETHUSDT,1m,1779100500000,1779100559999,2113.25765891,2113.43000000,2112.49000000,2112.49000000
binance,usdm_futures,ETHUSDT,1m,1779100560000,1779100619999,2112.49000000,2113.53000000,2112.49000000,2113.43000000
binance,usdm_futures,ETHUSDT,1m,1779100620000,1779100679999,2113.43000000,2114.26431783,2113.42000000,2113.91664395
binance,usdm_futures,ETHUSDT,1m,1779100680000,1779100739999,2113.94222534,2114.68536434,2113.82573643,2114.57504812
binance,usdm_futures,ETHUSDT,1m,1779100740000,1779100799999,2114.57504812,2114.57504812,2114.06487597,2114.31323577
binance,usdm_futures,ETHUSDT,1m,1779100800000,1779100859999,2114.23672414,2114.64000000,2114.04603101,2114.59175221
binance,usdm_futures,ETHUSDT,1m,1779100860000,1779100919999,2114.54381395,2114.73697674,2114.07572975,2114.28000000
binance,usdm_futures,ETHUSDT,1m,1779100920000,1779100979999,2114.29000000,2114.29000000,2112.34000000,2113.15000000
binance,usdm_futures,ETHUSDT,1m,1779100980000,1779101039999,2113.18000000,2113.48000000,2113.18000000,2113.35124031
binance,usdm_futures,ETHUSDT,1m,1779101040000,1779101099999,2113.34984496,2113.40052713,2113.25052713,2113.35965918
binance,usdm_futures,ETHUSDT,1m,1779101100000,1779101159999,2113.35500802,2114.23000000,2113.35222481,2114.23000000
binance,usdm_futures,ETHUSDT,1m,1779101160000,1779101219999,2114.23000000,2115.50000000,2114.23000000,2115.05534483
binance,usdm_futures,ETHUSDT,1m,1779101220000,1779101279999,2115.05046111,2116.37000000,2115.05046111,2116.26261828
binance,usdm_futures,ETHUSDT,1m,1779101280000,1779101339999,2116.36843224,2116.49959690,2116.17024031,2116.17024031
binance,usdm_futures,ETHUSDT,1m,1779101340000,1779101399999,2116.17419380,2116.43000000,2115.67734109,2115.67734109
binance,usdm_futures,ETHUSDT,1m,1779101400000,1779101459999,2115.67734109,2116.23000000,2115.55000000,2115.59951163
binance,usdm_futures,ETHUSDT,1m,1779101460000,1779101519999,2115.53501604,2116.49000000,2115.48051163,2116.30313152
binance,usdm_futures,ETHUSDT,1m,1779101520000,1779101579999,2116.30731756,2116.31010826,2115.99000000,2116.00280620
binance,usdm_futures,ETHUSDT,1m,1779101580000,1779101639999,2116.00675969,2116.00675969,2115.11396899,2115.12443411
binance,usdm_futures,ETHUSDT,1m,1779101640000,1779101699999,2115.12582946,2115.66000000,2115.04000000,2115.05000000
binance,usdm_futures,ETHUSDT,1m,1779101700000,1779101759999,2115.04434109,2115.05283480,2115.04000000,2115.04000000
binance,usdm_futures,ETHUSDT,1m,1779101760000,1779101819999,2115.04000000,2115.37000000,2114.91000000,2115.37000000
binance,usdm_futures,ETHUSDT,1m,1779101820000,1779101879999,2115.33000000,2115.33000000,2114.24000000,2114.24000000
binance,usdm_futures,ETHUSDT,1m,1779101880000,1779101939999,2114.24000000,2114.24000000,2114.01000000,2114.02000000
binance,usdm_futures,ETHUSDT,1m,1779101940000,1779101999999,2114.01000000,2114.02000000,2113.43063063,2113.46306306
binance,usdm_futures,ETHUSDT,1m,1779102000000,1779102059999,2113.44081081,2114.24000000,2112.80000000,2112.81000000
binance,usdm_futures,ETHUSDT,1m,1779102060000,1779102119999,2112.80000000,2113.47000000,2112.80000000,2113.47000000
binance,usdm_futures,ETHUSDT,1m,1779102120000,1779102179999,2113.46000000,2113.47000000,2112.83889922,2113.47000000
binance,usdm_futures,ETHUSDT,1m,1779102180000,1779102239999,2113.47000000,2113.96000000,2113.46000000,2113.50232558
binance,usdm_futures,ETHUSDT,1m,1779102240000,1779102299999,2113.55441860,2113.85000000,2113.18220930,2113.40533333
binance,usdm_futures,ETHUSDT,1m,1779102300000,1779102359999,2113.41120930,2113.44000000,2112.70051247,2112.70051247
binance,usdm_futures,ETHUSDT,1m,1779102360000,1779102419999,2112.70618814,2113.08000000,2110.94000000,2111.18286109
binance,usdm_futures,ETHUSDT,1m,1779102420000,1779102479999,2111.18000000,2113.06117482,2111.18000000,2113.00484496
binance,usdm_futures,ETHUSDT,1m,1779102480000,1779102539999,2113.00554264,2113.00717054,2112.36103876,2112.71555039
binance,usdm_futures,ETHUSDT,1m,1779102540000,1779102599999,2112.71694574,2112.90000000,2111.07096899,2111.16678295
binance,usdm_futures,ETHUSDT,1m,1779102600000,1779102659999,2111.05330233,2112.14000000,2109.86829457,2111.66000000
binance,usdm_futures,ETHUSDT,1m,1779102660000,1779102719999,2111.72000000,2112.68000000,2111.71000000,2112.68000000
binance,usdm_futures,ETHUSDT,1m,1779102720000,1779102779999,2112.68000000,2112.68000000,2112.13025581,2112.13072093
binance,usdm_futures,ETHUSDT,1m,1779102780000,1779102839999,2112.13072093,2112.66349550,2112.12419380,2112.66349550
binance,usdm_futures,ETHUSDT,1m,1779102840000,1779102899999,2112.66349550,2112.66349550,2112.30805405,2112.32886486
binance,usdm_futures,ETHUSDT,1m,1779102900000,1779102959999,2112.30586486,2112.30586486,2112.22781982,2112.22781982
binance,usdm_futures,ETHUSDT,1m,1779102960000,1779103019999,2112.23917117,2112.63000000,2111.87425581,2111.92379070
binance,usdm_futures,ETHUSDT,1m,1779103020000,1779103079999,2111.92379070,2112.91951938,2111.87000000,2112.91812403
binance,usdm_futures,ETHUSDT,1m,1779103080000,1779103139999,2112.91417054,2114.33335605,2112.90156589,2114.33219326
binance,usdm_futures,ETHUSDT,1m,1779103140000,1779103199999,2114.33149559,2115.45000000,2114.31830233,2114.78608260
binance,usdm_futures,ETHUSDT,1m,1779103200000,1779103259999,2114.70154264,2114.70154264,2113.18000000,2113.32317054
binance,usdm_futures,ETHUSDT,1m,1779103260000,1779103319999,2113.32107752,2114.31000000,2113.32107752,2113.46192061
binance,usdm_futures,ETHUSDT,1m,1779103320000,1779103379999,2113.46168805,2113.46168805,2113.09495188,2113.19000000
binance,usdm_futures,ETHUSDT,1m,1779103380000,1779103439999,2113.19000000,2113.19000000,2113.17000000,2113.18000000
binance,usdm_futures,ETHUSDT,1m,1779103440000,1779103499999,2113.18000000,2113.34000000,2112.78955814,2113.34000000
binance,usdm_futures,ETHUSDT,1m,1779103500000,1779103559999,2113.34000000,2113.89000000,2113.33000000,2113.67141441
